Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,37.18668,0.0,33.810078,3.376601,0.007719973,3.056207e-07,8.2724285,0.0
2013.0,2.0,160.2,70.1636,0.0,64.679405,5.4841948,0.0052861515,2.563298e-06,98.14229,-0.7941973209381104
2013.0,3.0,86.2,51.452427,0.0,48.17695,3.2754767,0.0012670594,3.7722111e-06,86.97431,-5.222799897193909
2013.0,4.0,243.2,92.51044,0.0,86.803894,5.7065406,0.005482834,3.827051e-06,43.154278,10.752983212471008
2014.0,1.0,100.6,103.16666,0.0,97.202805,5.96385,0.0007009477,5.6439226e-06,83.90349,-8.66686201095581
2014.0,2.0,138.8,59.046387,0.0,52.006386,7.039998,0.002222437,7.979725e-06,80.07312,-0.012399911880493164
2014.0,3.0,128.8,45.48018,0.0,39.939865,5.540313,0.0016038027,8.710684e-06,54.497578,2.882068395614624
2014.0,4.0,104.2,97.81162,0.0,93.242516,4.5691056,0.000834814,1.0627915e-05,58.07422,-5.183925151824951
2015.0,1.0,437.8,100.21079,0.0,92.77721,7.4335895,0.0124726705,2.206933e-05,225.01949,11.270979642868042
2015.0,2.0,409.40002,60.304157,0.0,54.91302,5.3911343,0.023360748,6.360009e-05,373.09247,-2.406245470046997
2015.0,3.0,107.2,38.698933,0.0,35.8069,2.8920352,0.0018348119,0.00012245536,134.80391,-6.626221179962158
2015.0,4.0,205.40001,81.891525,0.0,77.74917,4.1423626,0.004410521,0.00014811022,69.18144,5.432264566421509
2016.0,1.0,410.8,98.84366,0.0,94.61287,4.230797,0.020656679,0.00042124596,343.3924,-3.1456716060638428
2016.0,2.0,37.6,59.613262,0.0,55.878304,3.7349572,0.00013983433,0.00055881677,72.98963,-9.520967960357666
2016.0,3.0,331.2,45.85104,0.0,42.007423,3.8436182,0.01682236,0.0011566638,168.32634,11.721242666244507
2016.0,4.0,94.4,91.5587,0.0,87.58127,3.9774318,0.000978887,0.0015218648,98.72636,-9.588840246200562
2017.0,1.0,218.2,107.70709,0.0,100.76416,6.942925,0.0024580848,0.0017298795,41.941746,6.853114604949951
2017.0,2.0,289.8,61.713295,0.0,46.684624,15.028674,0.010416888,0.0046322914,256.47815,-2.838193893432617
2017.0,3.0,111.4,46.501686,0.0,43.899406,2.602281,0.0029921269,0.006497978,91.358864,-2.6463522911071777
2017.0,4.0,78.6,76.035286,0.0,73.03689,2.9983976,0.00035465034,0.0061083287,25.400637,-2.2836281061172485
2018.0,1.0,168.8,104.40398,0.0,99.63923,4.7647467,0.0014889581,0.006582427,17.575012,4.68195116519928
2018.0,2.0,71.4,70.66377,0.0,67.38156,3.2822056,0.00060972595,0.008302633,35.926006,-3.5190367698669434
2018.0,3.0,35.4,48.706722,0.0,45.039566,3.6671543,0.00014019504,0.008225003,21.614891,-3.492174983024597
2018.0,4.0,249.0,83.95903,0.0,75.95189,8.007147,0.0042245085,0.009739412,25.36023,13.967649102210999
2019.0,1.0,336.2,129.51067,0.0,121.63486,7.875805,0.018090632,0.025317673,233.6995,-2.702826976776123
2019.0,2.0,160.8,71.484375,0.0,65.437805,6.0465665,0.003438578,0.04322665,119.1252,-2.981297731399536
2019.0,3.0,41.399998,13.306961,0.0,10.9654255,2.3415356,0.00030345237,0.015661003,12.867894,0.0
